target_emotion,target_emotion_intensity,strongest_emotion,classification_correct,emotional_activation,frames_processed,neutral_mean,neutral_std,neutral_max,surprise_mean,surprise_std,surprise_max,fear_mean,fear_std,fear_max,disgust_mean,disgust_std,disgust_max,angry_mean,angry_std,angry_max,happy_mean,happy_std,happy_max,sad_mean,sad_std,sad_max,participant,voice_type,video_path,filename,voice_condition
surprise,0.12378596453180189,neutral,False,0.1595927969430704,7,0.5415087776174037,0.11237534847574017,0.6969877878064721,0.12378596453180189,0.19613513827324353,0.5600793653261003,0.21523677048499334,0.11587325664915053,0.3627590768957447,0.13305935611286981,0.12564193363969808,0.36098858243172915,0.12895824382250634,0.1566942414594706,0.3972276732257508,0.1135080913438329,0.07858933484063071,0.2143937407741598,0.24300835536241833,0.13042808047845147,0.3706617241428475,andreea1,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-17-41_andreea1\videos\andreea1_Emotionless_Voice_surprise_exchange_3.mp4,andreea1_Emotionless_Voice_surprise_exchange_3.mp4,Emotionless
disgust,0.2271620408809953,neutral,False,0.2137589354417192,7,0.4403330862355371,0.2597272247413299,0.7416657365233776,0.2761180819475972,0.11191277241568921,0.49487153332988787,0.13461984799914092,0.13324738689067736,0.3655798628561714,0.2271620408809953,0.16466336621846406,0.45279701923348015,0.17708452355960394,0.13812195320444984,0.39239178969839955,0.24266381403321044,0.1297597513480928,0.3570071900289862,0.2249053042297675,0.1652061093302662,0.45765985247807334,andreea1,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-17-41_andreea1\videos\andreea1_Emotionless_Voice_disgust_exchange_4.mp4,andreea1_Emotionless_Voice_disgust_exchange_4.mp4,Emotionless
fear,0.112143558545772,neutral,False,0.18807309925023252,10,0.5090254894240832,0.15343271934874986,0.7232643574779943,0.22730997421668714,0.12105275469731498,0.40060146403717733,0.112143558545772,0.11843689915776807,0.35226699781493576,0.1806321706175476,0.1525950668558685,0.3991595223076001,0.1928811301134919,0.12019919647675933,0.45772983844109744,0.2190018148242371,0.1564919448935443,0.4855583388657054,0.19646994718365945,0.15746301615828118,0.49697920629419406,andreea1,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-17-41_andreea1\videos\andreea1_Emotionless_Voice_fear_exchange_5.mp4,andreea1_Emotionless_Voice_fear_exchange_5.mp4,Emotionless
neutral,0.3953201355541731,neutral,True,0.23478911584476517,10,0.3953201355541731,0.25654624713398694,0.7642678902313367,0.30137733620133134,0.12060651684098941,0.43157768990033657,0.1716904993066432,0.11725607542897089,0.3696468715902256,0.32451885891045745,0.16941030126977885,0.6109621864014146,0.20460437523947456,0.11052399259699512,0.3993556706720126,0.21164456991483713,0.13526873243990356,0.41301557272078104,0.19489905549584738,0.14361239731531483,0.43960327842408786,andreea1,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-17-41_andreea1\videos\andreea1_Emotionless_Voice_neutral_exchange_6.mp4,andreea1_Emotionless_Voice_neutral_exchange_6.mp4,Emotionless
sad,0.185896619785312,neutral,False,0.21101377298987725,10,0.5503468909375506,0.2634228999392036,0.941856403953204,0.2484162521946988,0.19300559277715057,0.5153005985374886,0.18439160454020181,0.11907043738383534,0.41842379228788185,0.2554344091035981,0.11167155559657757,0.3960032416934285,0.24846259546916905,0.13474098308430715,0.5495015050849159,0.14348115684628365,0.11618584353556685,0.3657008817004015,0.185896619785312,0.1668659825201157,0.5645877518061959,vasilis2,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-32-51_vasilis2\videos\vasilis2_Emotional_OpenAI_TTS_sad_exchange_0.mp4,vasilis2_Emotional_OpenAI_TTS_sad_exchange_0.mp4,Emotional
surprise,0.25779213957127867,neutral,False,0.21730953817131113,5,0.6448385192667965,0.3048305227021432,0.9414389001169954,0.25779213957127867,0.1443584017240485,0.4636977996432005,0.14471435055824938,0.09072755752154288,0.2951198861753455,0.273648744373021,0.13765711556322424,0.4059887189501244,0.16627462083848182,0.10640673402899922,0.32088540021100775,0.21961395196853956,0.14299040938126023,0.3464343776998514,0.24181342171829626,0.07551432932132036,0.34738810862215663,vasilis2,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-32-51_vasilis2\videos\vasilis2_Emotional_OpenAI_TTS_surprise_exchange_1.mp4,vasilis2_Emotional_OpenAI_TTS_surprise_exchange_1.mp4,Emotional
neutral,0.5973148896259052,neutral,True,0.18236891696493432,6,0.5973148896259052,0.14692106847631595,0.8874719181042048,0.11641471393926951,0.08260241941547967,0.22819623965532804,0.1933893344098934,0.1412511104313812,0.4053216179015311,0.14185102564475985,0.11990349775078471,0.28977305066221454,0.20487996904620456,0.13900217007731275,0.38421575161054844,0.24123158893071742,0.1679444056362962,0.4178966436297762,0.19644686981876117,0.14556731788154786,0.4350521648688083,vasilis2,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-32-51_vasilis2\videos\vasilis2_Emotional_OpenAI_TTS_neutral_exchange_2.mp4,vasilis2_Emotional_OpenAI_TTS_neutral_exchange_2.mp4,Emotional
happy,0.22473902664669984,neutral,False,0.1843205156549146,6,0.6041912331622844,0.18447517015155837,0.8562129335119018,0.20927598596665284,0.1132399365273931,0.3292889101473778,0.14908745093046874,0.12858229603929247,0.3282589511762936,0.22734647334700156,0.15736646691533374,0.4074047659603264,0.1647254666370761,0.194586086233297,0.41463390428078506,0.22473902664669984,0.1781561645757757,0.4123400157076291,0.13074869040158862,0.06954730516038925,0.24741186587643338,vasilis2,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-32-51_vasilis2\videos\vasilis2_Emotional_OpenAI_TTS_happy_exchange_3.mp4,vasilis2_Emotional_OpenAI_TTS_happy_exchange_3.mp4,Emotional
angry,0.29310138427232546,neutral,False,0.21366823108382493,8,0.5923809120858791,0.1814191191252615,0.8654323386679994,0.1797746525525834,0.12560039356006936,0.36833001530250453,0.269263500299093,0.1203121649156744,0.42114168854699796,0.13221722474133293,0.13246255633968096,0.3682826011502952,0.29310138427232546,0.14696804955093346,0.5051460359745468,0.2030092143239199,0.1997530001484939,0.49453936603307713,0.20464341031369493,0.13987244213162758,0.39708924061327877,vasilis2,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-32-51_vasilis2\videos\vasilis2_Emotional_OpenAI_TTS_angry_exchange_4.mp4,vasilis2_Emotional_OpenAI_TTS_angry_exchange_4.mp4,Emotional
disgust,0.15208330831110972,neutral,False,0.20728948238233125,8,0.600101095425889,0.10586178882496111,0.8543147661639864,0.17731529556482,0.16052487432727577,0.4581912471319376,0.2501753463667129,0.1314430191074633,0.48203182150884494,0.15208330831110972,0.12845017826808125,0.3205400775734717,0.25384911339013827,0.15442647520951144,0.4868360237010699,0.23291619327686303,0.08606882248205527,0.3871055711368525,0.1773976373843436,0.09312007380827465,0.2940690740522654,vasilis2,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-32-51_vasilis2\videos\vasilis2_Emotional_OpenAI_TTS_disgust_exchange_5.mp4,vasilis2_Emotional_OpenAI_TTS_disgust_exchange_5.mp4,Emotional
fear,0.23005380906880563,neutral,False,0.18987637547555117,7,0.6131615692703665,0.1722216709827058,0.832600548085785,0.15465547096675275,0.08961126652249246,0.26606263008846354,0.23005380906880563,0.1874802371669361,0.485217476207316,0.15033484378769907,0.1065694788564287,0.2722672338836226,0.15902750510673772,0.15922409497919357,0.35826436306683407,0.20510561342401207,0.19574152633067812,0.5656538615972785,0.2400810104992999,0.101893881622424,0.35609027569423046,vasilis2,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-32-51_vasilis2\videos\vasilis2_Emotional_OpenAI_TTS_fear_exchange_6.mp4,vasilis2_Emotional_OpenAI_TTS_fear_exchange_6.mp4,Emotional
fear,0.18734494181139552,neutral,False,0.21395565662658944,9,0.5422631853629594,0.21180371159302505,0.8668137860615261,0.2460894097429661,0.16229868949389623,0.5334001724290931,0.18734494181139552,0.11668415261529587,0.3969382321732027,0.2675393704836309,0.10432017194220329,0.41269029919289024,0.16689170070648846,0.13491098416432856,0.3849092807612158,0.20943486507203024,0.10462710905825748,0.4017618147805006,0.20643365194302554,0.16779259256104048,0.45052444022539506,vasilis2,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-32-51_vasilis2\videos\vasilis2_Emotionless_Voice_fear_exchange_0.mp4,vasilis2_Emotionless_Voice_fear_exchange_0.mp4,Emotionless
surprise,0.18793607066526338,neutral,False,0.19719434116668236,10,0.6161712183220027,0.19682272602839918,0.8219607168222034,0.18793607066526338,0.1176450033851712,0.37523054670512457,0.16798434187048059,0.11919921465546444,0.3553974710292356,0.2506885480214159,0.1796153726841582,0.4739248038374751,0.22053193456771733,0.14326729281316716,0.5096781158298713,0.17773000760587315,0.20052473087643485,0.5795709790657452,0.17829514426934384,0.1428566163255818,0.40844164884724465,vasilis2,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-32-51_vasilis2\videos\vasilis2_Emotionless_Voice_surprise_exchange_1.mp4,vasilis2_Emotionless_Voice_surprise_exchange_1.mp4,Emotionless
disgust,0.1877943980396758,neutral,False,0.2167363853069102,8,0.6463457560646161,0.12997876545043063,0.8786768328328649,0.25842164199854606,0.16402505042013185,0.4849664509322302,0.25421612665646126,0.19442610441443087,0.49676665751714055,0.1877943980396758,0.10807570635590694,0.3737722281953729,0.18371541466412483,0.13283394960262507,0.41351613032951307,0.20679548869209408,0.1179298998654359,0.42068525870500856,0.209475241790559,0.11408624130728287,0.3689137864288519,vasilis2,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-32-51_vasilis2\videos\vasilis2_Emotionless_Voice_disgust_exchange_2.mp4,vasilis2_Emotionless_Voice_disgust_exchange_2.mp4,Emotionless
sad,0.23682015092088182,neutral,False,0.2094551294743041,8,0.6069821628996951,0.27215159473481226,1.0,0.09158024631266995,0.10006114461333909,0.23805344836962244,0.2680354499915414,0.14529535040518046,0.42114362192099963,0.23690272655404343,0.11612685682032478,0.43682629410578655,0.1527563850386671,0.11746755738028157,0.32569025475378,0.27063581802802106,0.1887140878883168,0.532867465605237,0.23682015092088182,0.13140763958841006,0.5079965627192535,vasilis2,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-32-51_vasilis2\videos\vasilis2_Emotionless_Voice_sad_exchange_3.mp4,vasilis2_Emotionless_Voice_sad_exchange_3.mp4,Emotionless
neutral,0.5985761907542372,neutral,True,0.19506925421842333,8,0.5985761907542372,0.12990155182137714,0.7963843294526478,0.18056960893559046,0.13609826152774068,0.4097868910984418,0.2764601515461697,0.16625596075715798,0.5235948997071043,0.1737450173776547,0.13590174442704447,0.42569129733873695,0.219002189922988,0.1751730495214258,0.4818527072178293,0.21059753171795678,0.16871330617978972,0.49159808792436666,0.11004102581018035,0.08269686643028178,0.24126959186469144,vasilis2,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-32-51_vasilis2\videos\vasilis2_Emotionless_Voice_neutral_exchange_4.mp4,vasilis2_Emotionless_Voice_neutral_exchange_4.mp4,Emotionless
happy,0.2004872095026742,neutral,False,0.18640212386808852,7,0.642983723844351,0.2502997219195496,0.9587447869531651,0.19933718927319474,0.13299303265893656,0.41465883039917556,0.13155080318040807,0.12181200736284965,0.3225862368133934,0.14813818335548615,0.10088011979490204,0.28406562691727644,0.22364591622189062,0.18306416140352683,0.5561425640830087,0.2004872095026742,0.13969415018759668,0.3985815041793206,0.2152534416748775,0.1759828794788582,0.5305364830440634,vasilis2,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-32-51_vasilis2\videos\vasilis2_Emotionless_Voice_happy_exchange_5.mp4,vasilis2_Emotionless_Voice_happy_exchange_5.mp4,Emotionless
angry,0.16321103115737012,neutral,False,0.192938431794932,9,0.6508764120244867,0.21418263158764603,1.0,0.19291008246031863,0.10452986786907895,0.37772050398896834,0.21180109822654425,0.12028618252342113,0.378541761758591,0.1651748291367982,0.1382305487927483,0.44646765037873415,0.16321103115737012,0.16807932619160895,0.3929237773124802,0.22353372702067265,0.17550248178713843,0.5168561552033522,0.20099982276788808,0.09909197978121574,0.33081875740075795,vasilis2,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-32-51_vasilis2\videos\vasilis2_Emotionless_Voice_angry_exchange_6.mp4,vasilis2_Emotionless_Voice_angry_exchange_6.mp4,Emotionless
surprise,0.17457836421214915,neutral,False,0.21313135489841714,8,0.6097092573511205,0.13993082695541623,0.847430066174345,0.17457836421214915,0.14609415791870226,0.47138222617456665,0.20887515371183385,0.15063475590779055,0.4930825575472164,0.17524357638250837,0.13142201923767105,0.3735275530913594,0.21876718938737924,0.14781547494476396,0.46369557664092637,0.2665121803229298,0.1783162317259474,0.4608287695953932,0.23481166537370235,0.21661398453839598,0.6402797961850297,will3,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3\videos\will3_Emotional_OpenAI_TTS_surprise_exchange_0.mp4,will3_Emotional_OpenAI_TTS_surprise_exchange_0.mp4,Emotional
disgust,0.2086525755807999,neutral,False,0.16441381546426784,7,0.4961474741083655,0.15872965660329505,0.7077095319669455,0.1935312517969528,0.13038652192198272,0.3651002380320967,0.15713353938165014,0.12001925757485651,0.38404492153409453,0.2086525755807999,0.13553825452712545,0.4429697809408092,0.18272612918083195,0.0760899192674412,0.2913062787833824,0.08394738509235848,0.10937046092408523,0.2811987913560885,0.16049201175301392,0.1597559538881104,0.420768150622699,will3,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3\videos\will3_Emotional_OpenAI_TTS_disgust_exchange_1.mp4,will3_Emotional_OpenAI_TTS_disgust_exchange_1.mp4,Emotional
angry,0.2718184305068644,neutral,False,0.23016877854013354,8,0.47214825055266796,0.22753930142661727,0.818184279167502,0.19141809054181513,0.12231340118124594,0.32938438182206176,0.1793909395173226,0.14164191638583135,0.4335841349838049,0.3177615019023865,0.1781090991418425,0.6352744199149313,0.2718184305068644,0.09251096165652749,0.38131087676146636,0.16976891838391997,0.16201797147780067,0.4173130038184726,0.2508547903884925,0.13959657995429958,0.3943424944136258,will3,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3\videos\will3_Emotional_OpenAI_TTS_angry_exchange_2.mp4,will3_Emotional_OpenAI_TTS_angry_exchange_2.mp4,Emotional
happy,0.11788198123002491,neutral,False,0.19029442209585,8,0.6231281489358134,0.2367845537947528,0.9090302520706974,0.2659964112531541,0.13851415145446058,0.4299452488446046,0.24667715164709714,0.14116212106191986,0.4983726629474579,0.12980927844160856,0.10414853918939032,0.291924674667562,0.17551180507849318,0.18032922532887113,0.3917881557480285,0.11788198123002491,0.16239091531424785,0.43024397670818626,0.20588990492472237,0.08368673656893612,0.32657321582205723,will3,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3\videos\will3_Emotional_OpenAI_TTS_happy_exchange_3.mp4,will3_Emotional_OpenAI_TTS_happy_exchange_3.mp4,Emotional
sad,0.26271008112208366,neutral,False,0.24842483027459397,5,0.7082549789865993,0.14458076988258386,0.8779086906863938,0.2410440946328362,0.2042093115972798,0.5795856649025577,0.27468108280776915,0.15494584906147624,0.46772451461392744,0.34492135412659725,0.07717848836016761,0.44641627151833346,0.22975507287703922,0.1561807641420957,0.4375093546089186,0.13743729608123836,0.17824450851152743,0.34826061568750577,0.26271008112208366,0.07091524760375408,0.3364106561054362,will3,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3\videos\will3_Emotional_OpenAI_TTS_sad_exchange_4.mp4,will3_Emotional_OpenAI_TTS_sad_exchange_4.mp4,Emotional
neutral,0.5888053106641843,neutral,True,0.19106899712146905,6,0.5888053106641843,0.17772951982638013,0.864367643918995,0.16771131470972758,0.19830905130560486,0.44995564206919414,0.1963599511765243,0.13853009766870306,0.4560044054510272,0.1772900350205989,0.14809403583202937,0.3363813962967549,0.23093102642508337,0.16149332572768318,0.45853996274849756,0.18367579310608792,0.13815101862817356,0.33791801865897575,0.1904458622907923,0.13624341489074962,0.3670441817236164,will3,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3\videos\will3_Emotional_OpenAI_TTS_neutral_exchange_5.mp4,will3_Emotional_OpenAI_TTS_neutral_exchange_5.mp4,Emotional
fear,0.20669938288330944,neutral,False,0.2271932668884665,7,0.5992806144563761,0.19007738090436796,0.9246177961584479,0.2556812579579482,0.12278451011135423,0.40683536271058307,0.20669938288330944,0.16273517034444301,0.3983617844993623,0.1870552609794505,0.07282648346188224,0.2930119472905296,0.18801383487358195,0.09472886222130535,0.3272192145801142,0.28939082515095704,0.16762592315503036,0.5103117088310203,0.23631903948555194,0.0857743239988742,0.4028863304430119,will3,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3\videos\will3_Emotional_OpenAI_TTS_fear_exchange_6.mp4,will3_Emotional_OpenAI_TTS_fear_exchange_6.mp4,Emotional
disgust,0.22850967944936976,neutral,False,0.2024841238276985,9,0.6998522380700427,0.19310244750368466,0.9625360784202819,0.2425569888514604,0.1839590865367955,0.5103344923552716,0.1509636260398052,0.13293414746767004,0.36686215965006513,0.22850967944936976,0.13107949409329092,0.48438737891058986,0.21897940312561912,0.15624377644102316,0.4886148763747805,0.2615230912175621,0.11501439448657916,0.38542325743718076,0.11237195428237451,0.11612329569437407,0.34741495560234803,will3,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3\videos\will3_Emotionless_Voice_disgust_exchange_0.mp4,will3_Emotionless_Voice_disgust_exchange_0.mp4,Emotionless
neutral,0.5066953675601721,neutral,True,0.22610767074375335,5,0.5066953675601721,0.17080546205303895,0.667923292830076,0.23913665590863112,0.16422398699047275,0.46270127568467945,0.1505786406346351,0.07083998238538845,0.2556149927484165,0.30871923849829475,0.11384894983170893,0.44924341518342337,0.22112553909219196,0.15806760657849442,0.4819399526690417,0.2525627729002716,0.15785403615978227,0.41412204256455987,0.18452317742849542,0.08151666433274253,0.29041533413224263,will3,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3\videos\will3_Emotionless_Voice_neutral_exchange_1.mp4,will3_Emotionless_Voice_neutral_exchange_1.mp4,Emotionless
angry,0.28026000160151565,neutral,False,0.21085204255238757,10,0.6406076787466933,0.23615585530282646,1.0,0.25338352334611247,0.14417220550522358,0.4591747629260416,0.13935479970526313,0.11951110634967146,0.32466112313263756,0.2300626723955538,0.12015428484801836,0.4979777989907217,0.28026000160151565,0.13939059716191443,0.5102408442086654,0.1811220899501787,0.13935673082930178,0.3814107959808142,0.18092916831570172,0.14111818708806947,0.44221687195634524,will3,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3\videos\will3_Emotionless_Voice_angry_exchange_2.mp4,will3_Emotionless_Voice_angry_exchange_2.mp4,Emotionless
